Admissions;Time;PM10;SO2;NO2;CO;O3;Tmax;Tmaxm12;Tave;Tmin;RH;RHm01;RHm12;Tuesday;Wednesday;Thursday;Friday;Saturday;Sunday;Carn;Tirad;Corpus;Indep;Penha
22;1351;45,35428571;12,36408644;20,88491162;734,4535;41,29578871;31,8499367;29,24060611;24,45;19,96292906;69,31;69,4675;71,2025;0;0;0;1;0;0;0;0;0;0;0
19;1352;38,46857143;12,95761905;17,688125;681,99475;42,96100616;31,95;30,62307446;25,29;20,995;67,645;68,4775;69,4675;0;0;0;0;1;0;0;0;0;0;0
35;1353;36,35285714;13,38627165;21,84652778;717,97525;37,58455766;30,565;31,89996835;25,25;21,75;74,92;71,2825;68,4775;0;0;0;0;0;1;0;0;0;0;0
22;1354;40,48571429;9,228304866;37,69685606;1036,407678;37,01914352;25,24;31,2575;22,5;21,47;87,485;81,2025;71,2825;0;0;0;0;0;0;0;0;0;0;0
26;1355;31,69428571;9,401377552;29,72191468;797,127;38,0487744;25,815;27,9025;21,96;19,67;86,075;86,78;81,2025;1;0;0;0;0;0;0;0;0;0;0
40;1356;22,46571429;9,078843168;25,30775253;710,5150657;41,4526337;23,085;25,5275;19,66;17,54;83,7;84,8875;86,78;0;1;0;0;0;0;0;0;0;0;0
26;1357;21,78857143;9,393511905;28,37555556;867,67825;32,14428887;19,42;24,45;17,97;17,285;85,03;84,365;84,8875;0;0;1;0;0;0;0;0;0;0;0
17;1358;41,07142857;9,35202381;33,68104167;1021,13075;34,51083292;22,805;21,2525;19,32;16,735;70,34;77,685;84,365;0;0;0;1;0;0;0;0;0;0;0
14;1359;30,54857143;9,78279762;31,82256945;850,45725;29,92914607;23,23;21,1125;20,52;17,55;66,96;68,65;77,685;0;0;0;0;1;0;0;0;0;0;0
23;1360;28,56285714;12,36136905;16,16694445;459,20475;40,69426078;27,205;23,0175;22,27;17,965;66,47;66,715;68,65;0;0;0;0;0;1;0;0;0;0;0
37;1361;39,70285714;12,46142857;20,73159722;687,2805;35,92560269;28,92;25,2175;23,85;21,475;70,96;68,715;66,715;0;0;0;0;0;0;0;0;0;0;0
22;1362;44,53714286;10,57642857;27,99840278;762,77425;52,0702749;23,415;28,0625;21,93;20,575;68,05;69,505;68,715;1;0;0;0;0;0;0;0;0;0;0
39;1363;43,22142857;9,968392857;19,46625;553,651;51,86901845;26,74345649;26,1675;22,33;20,26;65,645;66,8475;69,505;0;1;0;0;0;0;0;0;0;0;0
13;1364;28,18571429;10,21636905;25,41465278;685,736;42,71581882;24,87;25,07922825;21,45;19,105;70,15;67,8975;66,8475;0;0;1;0;0;0;0;0;0;0;0
25;1365;33,11714286;12,32452381;34,23333333;1213,35475;25,59697412;23,675;25,80672825;20,5;18,215;76,005;73,0775;67,8975;0;0;0;1;0;0;0;0;0;0;0
22;1366;22,32714286;8,153869047;19,82923611;587,1915;33,72179248;25,335;24,2725;21,17;17,74;77,84;76,9225;73,0775;0;0;0;0;1;0;0;0;0;0;0
31;1367;26,66142857;11,23672619;24,01805556;590,794;42,42877774;26,075;24,505;21,66;18,185;76,445;77,1425;76,9225;0;0;0;0;0;1;0;0;0;0;0
23;1368;34,18714286;9,240535714;21,07791667;576,4525;43,94740169;26,115;25,705;21,61;18,665;72,005;74,225;77,1425;0;0;0;0;0;0;0;0;0;0;0
20;1369;35,09142857;11,11892857;27,36583333;942,64375;36,93973215;26,005;26,095;22,4;19,035;70,475;71,24;74,225;1;0;0;0;0;0;0;0;0;0;0
34;1370;42,71142857;14,50857143;18,30826389;717,7545;38,4058196;31,26;26,06;25,19;20,76;70,81;70,6425;71,24;0;1;0;0;0;0;0;0;0;0;0
18;1371;42,14571429;13,71521739;19,16700181;918,6850519;33,92213183;31,705;28,6325;26,04;23,615;71,45;71,13;70,6425;0;0;1;0;0;0;0;0;0;0;0
12;1372;42,60714286;15,9312293;20,9667298;960,5707732;33,18697198;31,73;31,4825;26,27;23,255;71,39;71,42;71,13;0;0;0;1;0;0;0;0;0;0;0
24;1373;47,65857143;15,18940476;16,25679459;761,582;32,43005023;32,235;31,7175;26,57;23,91;71,885;71,6375;71,42;0;0;0;0;1;0;0;0;0;0;0
62;1374;54,70857143;14,50011905;13,94370024;618,00225;46,49844823;35,27;31,9825;27,33;23,515;65,405;68,645;71,6375;0;0;0;0;0;1;0;0;0;0;0
41;1375;37,52142857;9,668690476;24,17266192;696,763;54,48770052;29,22;33,7525;24,83;22,68;75,78;70,5925;68,645;0;0;0;0;0;0;0;0;0;0;0
41;1376;37,15571429;12,94065476;27,35604167;1064,4135;40,92833321;30,005;32,245;25,25;22,235;76,21;75,995;70,5925;1;0;0;0;0;0;0;0;0;0;0
24;1377;25,27571429;10,29244047;17,88215278;738,86175;43,15920148;28,845;29,6125;23,87;19;77,385;76,7975;75,995;0;1;0;0;0;0;0;0;0;0;0
35;1378;26,57714286;10,41035714;21,32128925;717,44775;44,43212959;23,55;29,425;19,76;17,405;82,975;80,18;76,7975;0;0;1;0;0;0;0;0;0;0;0
21;1379;31,79428571;9,965416667;28,96263889;990,02;30,64713125;23,3;26,1975;19,42;17,015;79,81;81,3925;80,18;0;0;0;1;0;0;0;0;0;0;0
13;1380;25,93857143;9,109166667;22,13277778;807,68425;36,86781175;26,305;23,425;21,78;17,415;75,205;77,5075;81,3925;0;0;0;0;1;0;0;0;0;0;0
20;1381;19,87142857;11,47053571;18,15909722;599,21275;36,59204767;23,65;24,8025;21,74;20,205;91,27;83,2375;77,5075;0;0;0;0;0;1;0;0;0;0;0
23;1382;30,94571429;13,57951087;22,69004227;930,02475;25,22255912;27,68;24,9775;23,65;21,185;83,865;87,5675;83,2375;0;0;0;0;0;0;0;0;0;0;0
21;1383;32,62428571;12,61208334;20,33513889;815,572;26,83799335;29,905;25,665;24,51;19,955;76,145;80,005;87,5675;1;0;0;0;0;0;0;0;0;0;0
28;1384;39,87142857;13,17857402;17,52881168;871,3625462;33,48624339;31,945;28,7925;25,66;21,16;70,455;73,3;80,005;0;1;0;0;0;0;0;0;0;0;0
23;1385;42,57714286;13,82223485;23,77297349;838,09;40,26271134;32,1;30,925;26,03;22,065;71,74;71,0975;73,3;0;0;1;0;0;0;0;0;0;0;0
18;1386;41,79857143;9,786992754;24,3746654;689,2550114;46,47143241;28,545;32,0225;24,85;23,02;78,07;74,905;71,0975;0;0;0;1;0;0;0;0;0;0;0
15;1387;40,68428571;14,85113095;21,55986111;727,61675;35,76934508;31,525;30,3225;26,19;22,12;73,845;75,9575;74,905;0;0;0;0;1;0;0;0;0;0;0
43;1388;25,47857143;8,501845238;15,28256945;486,47375;47,65657484;31,72;30,035;24,96;22,12;77,15;75,4975;75,9575;0;0;0;0;0;1;0;0;0;0;0
24;1389;25,17857143;9,08797619;27,93131945;851,6435;43,96128346;23,84;31,6225;22,25;21,385;89,71;83,43;75,4975;0;0;0;0;0;0;0;0;0;0;0
22;1390;23,76714286;9,296785715;24,44652778;1072,37425;42,01183693;27,065;27,78;23,17;20,78;83,855;86,7825;83,43;1;0;0;0;0;0;0;0;0;0;0
22;1391;22,67714286;10,50398809;31,1975;1101,2135;38,05610393;25,79;25,4525;22,68;21;89,11;86,4825;86,7825;0;1;0;0;0;0;0;0;0;0;0
26;1392;29,68714286;11,64839286;20,32715278;823,39375;30,96246936;30,385;26,4275;24,98;20,415;73,765;81,4375;86,4825;0;0;1;0;0;0;0;0;0;0;0
19;1393;44,56571429;13,17505952;20,47895833;958,66775;30,26702673;30,65;28,0875;25,38;20,295;73,225;73,495;81,4375;0;0;0;1;0;0;0;0;0;0;0
27;1394;42,64571429;14,56636905;16,83430556;720,43;33,57607347;33,12;30,5175;26,49;21,79;69,23;71,2275;73,495;0;0;0;0;1;0;0;0;0;0;0
31;1395;35,11;12,94619048;12,34326389;548,6115;34,74817492;31,31;31,885;26,11;21,75;71,145;70,1875;71,2275;0;0;0;0;0;1;0;0;0;0;0
36;1396;48,84714286;16,71041667;18,52805556;750,30625;39,2617121;34,485;32,215;26,94;22,64;66,565;68,855;70,1875;0;0;0;0;0;0;0;0;0;0;0
29;1397;36,89857143;11,60202381;23,29986111;613,61;40,7091553;29,495;32,8975;25,21;22,495;72,07;69,3175;68,855;1;0;0;0;0;0;0;0;0;0;0
26;1398;36,28428571;10,96833333;25,3075;980,137;40,34119015;27,93;31,99;24,54;22,31;70,49;71,28;69,3175;0;1;0;0;0;0;0;0;0;0;0
27;1399;43,59857143;14,71051501;21,67548913;826,2124887;28,83985326;33,185;28,7125;26,8;22,71;70,675;70,5825;71,28;0;0;1;0;0;0;0;0;0;0;0
21;1400;31,35857143;10,18484472;22,80834239;673,0359831;35,87620449;29,555;30,5575;25,27;20,605;74,385;72,53;70,5825;0;0;0;1;0;0;0;0;0;0;0
13;1401;23,89142857;10,52845238;24,22861111;633,35075;35,51838954;25,25;31,37;22,18;20,11;76,69;75,5375;72,53;0;0;0;0;1;0;0;0;0;0;0
21;1402;24,64142857;13,43642857;16,24020833;547,1745;28,79800576;27,765;27,4025;24,22;20,2;81,27;78,98;75,5375;0;0;0;0;0;1;0;0;0;0;0
30;1403;40,15;14,22282091;23,55305555;831,92325;30,31165392;33,905;26,5075;26,95;22,295;70,205;75,7375;78,98;0;0;0;0;0;0;0;0;0;0;0
29;1404;28,54;9,873988095;33,21215278;1005,80325;60,25894905;27,94;30,835;24,77;22,6;80,96;75,5825;75,7375;1;0;0;0;0;0;0;0;0;0;0
33;1405;39,07285714;13,9427381;26,90708333;1108,92925;26,15392462;28,59;30,9225;25,39;22,81;83,18;82,07;75,5825;0;1;0;0;0;0;0;0;0;0;0
36;1406;40,05714286;14,71541667;17,86569444;798,01225;27,88832758;32,87;28,265;27,02;23,185;73,79;78,485;82,07;0;0;1;0;0;0;0;0;0;0;0
31;1407;47,29857143;14,91964286;38,09611111;1228,566;25,99273328;27,61;30,73;25,21;22,865;79,015;76,4025;78,485;0;0;0;1;0;0;0;0;0;0;0
28;1408;42,80285714;12,70238095;36,74986111;1186,03;37,59387857;30,475;30,24;25,2;22,77;84,26;81,6375;76,4025;0;0;0;0;1;0;0;0;0;0;0
30;1409;32,03571429;15,0347619;28,86715278;1050,287;31,78624235;29,55;29,0425;25,18;22,71;86,325;85,2925;81,6375;0;0;0;0;0;1;0;0;0;0;0
30;1410;39,11714286;15,34041667;29,73451389;1309,31725;24,9917742;29,67;30,0125;24,96;22,18;84,535;85,43;85,2925;0;0;0;0;0;0;0;0;0;0;0
32;1411;22,49714286;10,57327381;27,21277778;821,294;39,52044785;26,63;29,61;23,87;21,75;84,8;84,6675;85,43;1;0;0;0;0;0;0;0;0;0;0
25;1412;34,07571429;10,56553572;25,46284722;891,30275;24,43349326;27,13;28,15;23,43;21,145;81,635;83,2175;84,6675;0;1;0;0;0;0;0;0;0;0;0
14;1413;31,79142857;15,34153759;17,84493056;937,6265;27,2139368;29,93;26,88;25,53;21,71;75,915;78,775;83,2175;0;0;1;0;0;0;0;0;0;0;0
22;1414;23,54285714;12,1601006;23,11262077;895,71925;29,34683687;27,415;28,53;23,9;20,485;87,655;81,785;78,775;0;0;0;1;0;0;0;0;0;0;0
23;1415;28,71714286;13,88434524;17,51270833;794,3495;32,94396423;33,055;28,6725;26,5;20,865;78,535;83,095;81,785;0;0;0;0;1;0;0;0;0;0;0
46;1416;36,59857143;14,70744048;19,49359284;729,73825;31,42899856;30,18;30,235;25,92;23,645;80,09;79,3125;83,095;0;0;0;0;0;1;0;0;0;0;0
40;1417;32,21142857;15,46135728;23,59360877;1083,619992;29,51839436;30,615;31,6175;26,05;23,08;78,985;79,5375;79,3125;0;0;0;0;0;0;0;0;0;0;0
42;1418;28,19142857;12,97154762;34,73256945;1177,7675;28,19930592;26,495;30,3975;22,51;19,22;87,635;83,31;79,5375;1;0;0;0;0;0;0;0;0;0;0
32;1419;30,88285714;11,54;25,55833333;752,5945;35,05479285;27,055;28,555;22,77;20,18;84,64;86,1375;83,31;0;1;0;0;0;0;0;0;0;0;0
29;1420;21,75285714;9,758452381;20,75034722;749,84725;36,97015891;24,54;26,775;22,12;20,125;73,975;79,3075;86,1375;0;0;1;0;0;0;0;0;0;0;0
13;1421;22,73285714;10,14404762;25,93298611;1144,4415;26,27020361;21,555;25,7975;20,76;19,765;86,3;80,1375;79,3075;0;0;0;1;0;0;0;0;0;0;0
10;1422;29,25285714;9,72345238;22,77625906;813,0765;35,67579263;22,02;23,0475;20,66;19,73;92,875;89,5875;80,1375;0;0;0;0;1;0;0;0;0;0;0
27;1423;19,56857143;11,18678571;20,37458333;616,51425;37,43325329;25,93;21,7875;21,75;19,895;88,595;90,735;89,5875;0;0;0;0;0;1;0;0;0;0;0
20;1424;18,44428571;10,83315476;29,07194445;1169,17;39,83763061;22,755;23,975;20,77;19,66;93,145;90,87;90,735;0;0;0;0;0;0;0;0;0;0;0
11;1425;20,16;11,7875;34,58977904;1045,57875;36,36786638;25,595;24,3425;21,88;19,465;88,8;90,9725;90,87;1;0;0;0;0;0;0;0;0;0;0
32;1426;27,14428571;11,22404762;27,51;912,782;32,9213445;28,38817681;24,175;24,15;20,31;81,455;85,1275;90,9725;0;1;0;0;0;0;0;0;0;0;0
41;1427;22,15714286;10,98267857;32,61688104;1304,924211;24,33025105;25,93;26,99158841;22,64;20,785;90,895;86,175;85,1275;0;0;1;0;0;0;0;0;0;0;0
4;1428;21,38714286;11,14531056;29,75172168;1203,80975;39,68528237;27,695;27,15908841;22,92;20,325;85,455;88,175;86,175;0;0;0;1;0;0;0;0;0;0;0
41;1429;24,8;12,46702381;29,00867064;1119,50675;32,17703099;26,03;26,8125;23,04;21,105;86,29;85,8725;88,175;0;0;0;0;1;0;0;0;0;0;0
38;1430;23,88;9,851309524;17,39099537;478,35375;38,73372081;27,755;26,8625;23,37;21,13;85,975;86,1325;85,8725;0;0;0;0;0;1;0;0;0;0;0
33;1431;33,51428571;11,21684524;28,11387897;1060,69575;38,66899043;29,0293898;26,8925;24,5;20,6;75,765;80,87;86,1325;0;0;0;0;0;0;0;0;0;0;0
35;1432;34,75;15,00690476;27,00379167;1134,717;31,49763618;33,23595596;28,3921949;26,86;21,22885192;77,575;76,67;80,87;1;0;0;0;0;0;0;0;0;0;0
15;1433;38,16285714;11,81690476;28,306875;1237,1415;40,39647962;29,43044009;31,13267288;25,12;20,65281494;84,46;81,0175;76,67;0;1;0;0;0;0;0;0;0;0;0
41;1434;34,92571429;11,26684524;26,73770833;770,3405;31,34973937;25,78717657;31,33319803;22,64;20,28776945;73,98;79,22;81,0175;0;0;1;0;0;0;0;0;0;0;0
48;1435;46,66142857;11,6914881;26,49138889;937,403;29,76644635;26,7021311;27,60880833;22,89;20,14662547;75,505;74,7425;79,22;0;0;0;1;0;0;0;0;0;0;0
45;1436;36,94142857;10,80595238;25,68819445;795,81675;26,92991776;25,0983308;26,24465384;22,82;20,43285827;77,64;76,5725;74,7425;0;0;0;0;1;0;0;0;0;0;0
21;1437;34,22;12,42279762;20,64909722;763,74225;28,74056527;26,59993026;25,90023095;23,88;20,70877283;74,71;76,175;76,5725;0;0;0;0;0;1;0;0;0;0;0
36;1438;33,52571429;13,72446429;24,83284722;1080,345;26,59401748;27,69857827;25,84913053;24,1;21,85569734;75,165;74,9375;76,175;0;0;0;0;0;0;0;0;0;0;0
17;1439;31,19;15,05464286;21,69926328;995,1725;31,76324519;29,05436886;27,14925427;25,49;22,43598477;71,12;73,1425;74,9375;1;0;0;0;0;0;0;0;0;0;0
1;1440;33,29571429;15,11904762;17,9265157;822,46775;28,89162496;32,07993616;28,37647357;26,18;21,58376755;72,91;72,015;73,1425;0;1;0;0;0;0;0;0;0;0;0
16;1441;39,7;17,0425;15,47625604;853,20725;25,03311969;34,0428943;30,56715251;27,63;23,35977308;69,475;71,1925;72,015;0;0;1;0;0;0;0;0;0;0;0
11;1442;35,22;11,03714286;21,57789251;768,56075;44,56602619;31,38614913;33,06141523;25,61;22,56099765;77,545;73,51;71,1925;0;0;0;1;0;0;0;0;0;0;0
38;1443;20,86428571;9,691011904;22,35435516;832,89325;34,33522054;24,63414663;32,71452172;22,01;20,73670883;84,975;81,26;73,51;0;0;0;0;1;0;0;0;0;0;0
32;1444;27,54428571;9,815357142;18,50561111;629,718;32,59316285;26,39394822;28,01014788;22,72;19,91194762;81,17;83,0725;81,26;0;0;0;0;0;1;0;0;0;0;0
48;1445;26,77428571;11,31399068;23,68556187;1082,19125;20,38676199;24,85084675;25,51404743;23,12;21,57621956;92,315;86,7425;83,0725;0;0;0;0;0;0;0;0;0;0;0
45;1446;30,87857143;13,65446429;18,57013889;852,14125;21,82615847;28,69197044;25,62239749;25,09;22,59784231;83,37;87,8425;86,7425;1;0;0;0;0;0;0;0;0;0;0
16;1447;30,68571429;14,62255953;20,97680556;906,5785;25,10476253;29,755;26,7714086;25,6;22,74063;82,515;82,9425;87,8425;0;1;0;0;0;0;0;0;0;0;0
15;1448;35,66;14,02097826;21,82510101;1008,339087;24,97577251;30,87;29,22348522;26,52;23,335;79,04;80,7775;82,9425;0;0;1;0;0;0;0;0;0;0;0
43;1449;33,08571429;14,83005952;22,66868055;1122,124;27,19717557;31,7;30,3125;26,91;23,25;72,385;75,7125;80,7775;0;0;0;1;0;0;0;0;0;0;0
14;1450;36,89571429;13,04755952;21,68361111;974,21675;29,28252586;30,23;31,285;26,2;22,685;74,515;73,45;75,7125;0;0;0;0;1;0;0;0;0;0;0
19;1451;27,34285714;11,81220238;19,51555556;709,2615;29,31794501;28,86;30,965;25,48;22,935;82,885;78,7;73,45;0;0;0;0;0;1;0;0;0;0;0
11;1452;26,44714286;13,33961439;21,28593874;1130,764712;22,15317766;29,46;29,545;25,5;22,485;80,935;81,91;78,7;0;0;0;0;0;0;0;0;0;0;0
36;1453;29,17857143;11,96479814;22,31285326;1280,3195;23,26394282;30,095;29,16;25,36;22,445;84,185;82,56;81,91;1;0;0;0;0;0;0;0;0;0;0
26;1454;25,33571429;12,41553571;16,76780495;850,0135;24,60022788;28,86;29,7775;24,9;22,77;86,725;85,455;82,56;0;1;0;0;0;0;0;0;0;0;0
40;1455;24,39714286;13,65392857;9,03156401;515,9325;31,0993522;32,725;29,4775;26,99;22,935;76,19;81,4575;85,455;0;0;1;0;0;0;0;0;0;0;0
43;1456;28,20142857;13,79863095;18,42113005;810,0825;29,71580247;32,885;30,7925;26,83;23,655;78,67;77,43;81,4575;0;0;0;1;0;0;0;0;0;0;0
53;1457;38,52;11,60625;30,09189613;1199,72375;24,7540897;25,805;32,805;24,32;23,655;91,795;85,2325;77,43;0;0;0;0;1;0;0;0;0;0;0
34;1458;29,30714286;15,35184524;14,79145833;768,35525;23,60870741;29,275;29,345;26,19;24,205;82,81;87,3025;85,2325;0;0;0;0;0;1;0;0;0;0;0
9;1459;30,19142857;15,26440476;17,96152778;840,9125;25,05605455;32,355;27,54;27,48;24,045;74,4;78,605;87,3025;0;0;0;0;0;0;0;0;0;0;0
15;1460;29,45142857;15,17202381;16,78763587;770,5635;27,38699125;33,32;30,815;27,75;23,91;71,405;72,9025;78,605;1;0;0;0;0;0;0;0;0;0;0
27;1461;29,95285714;13,8914881;16,39631944;735,866;26,82211141;32,755;32,8375;27,68;24,105;70,66;71,0325;72,9025;0;1;0;0;0;0;0;0;0;0;0
12;1462;25,14285714;13,34244048;13,93833333;539,18225;26,79828364;32,6;33,0375;27,43;24,515;73,245;71,9525;71,0325;0;0;1;0;0;0;0;0;0;0;0
9;1463;29,85714286;14,06345238;16,84729167;653,19475;24,32655679;33,365;32,6775;27,88;25,125;74,995;74,12;71,9525;0;0;0;1;0;0;0;0;0;0;0
25;1464;29,95428571;15,20517857;17,09430556;637,486;42,42178793;33,285;32,9825;27,37;22,5;75,555;75,275;74,12;0;0;0;0;1;0;0;0;0;0;0
18;1465;30,06285714;10,62435065;16,18063131;525,269;41,70234509;31,195;33,325;25,62;20,95;82;78,7775;75,275;0;0;0;0;0;1;0;0;0;0;0
13;1466;30,18428571;10,46002329;25,00957126;907,21875;28,26878922;25,38;32,24;22,24;20,71;88,155;85,0775;78,7775;0;0;0;0;0;0;0;0;0;0;0
3;1467;30,31142857;11,10196429;25,41215278;941,6755;32,97641511;26,955;28,2875;23,21;20,59603119;88,635;88,395;85,0775;1;0;0;0;0;0;0;0;0;0;0
34;1468;30,44714286;9,841309522;28,04145833;1004,0575;24,52638316;24,99983119;26,1675;22,6;21,375;92,175;90,405;88,395;0;1;0;0;0;0;0;0;0;0;0
14;1469;30,58285714;12,00857143;31,03861111;1153,68625;25,33073681;29,43665915;25,9774156;25,04;22,17408687;84,455;88,315;90,405;0;0;1;0;0;0;0;0;0;0;0
23;1470;30,72142857;11,58386905;21,35041667;1068,98375;21,92425659;30,9665141;27,21824517;26,5;22,86808128;76,345;80,4;88,315;0;0;0;1;0;0;0;0;0;0;0
17;1471;30,86;11,08422619;16,96756945;737,6375;22,59803064;30,98429952;30,20158663;26,81;22,77954943;75,5;75,9225;80,4;0;0;0;0;1;0;0;0;0;0;0
12;1472;30,99714286;12,9314881;12,02298611;629,98625;21,3272548;31,2859659;30,97540681;26,77;22,69125312;75,185;75,3425;75,9225;0;0;0;0;0;1;0;0;0;0;0
19;1473;31,12142857;11,74428571;16,60722222;1029,81975;19,77229495;30,71983673;31,13513271;26,56;24,19889831;80,835;78,01;75,3425;0;0;0;0;0;0;0;0;0;0;0
10;1474;31,24285714;12,63285455;15,38949276;764,1;23,82606204;33,43629041;31,00290132;28,05;23,70324392;71,93;76,3825;78,01;1;0;0;0;0;0;0;0;0;0;0
36;1475;31,35285714;13,14946429;13,93243056;784,83725;22,7998606;33,0629636;32,07806357;27,7;23,92247769;72,785;72,3575;76,3825;0;1;0;0;0;0;0;0;0;0;0
10;1476;31,45428571;13,42970238;14,33708333;804,1795;24,22496042;33,79;33,24962701;27,9;23,03;71,52;72,1525;72,3575;0;0;1;0;0;0;0;0;0;0;0
10;1477;31,54857143;16,11285714;15,83756945;1071,708;25,01924601;31,495;33,4264818;27,97;25,485;72,41;71,965;72,1525;0;0;0;1;0;0;0;0;0;0;0
28;1478;31,63428571;14,66279762;13,23951389;697,9165;27,38755978;32,395;32,6425;27,46;25,35;74,02;73,215;71,965;0;0;0;0;1;0;0;0;0;0;0
12;1479;31,70714286;14,33660714;10,31527778;537,713;30,35586547;34,925;31,945;28,42;25,21;67,515;70,7675;73,215;0;0;0;0;0;1;0;0;0;0;0
5;1480;31,77142857;17,06254141;16,65774758;863,22225;28,48838074;32,82;33,66;27,62;25,07;69,045;68,28;70,7675;0;0;0;0;0;0;0;0;0;0;0
6;1481;31,82714286;16,35298396;14,26550423;760,9182641;25,49458137;33,17;33,8725;27,96;24,315;67,68;68,3625;68,28;1;0;0;0;0;0;0;0;0;0;0
18;1482;31,87285714;15,59131988;17,27323672;816,805;27,53954272;33,145;32,995;27,9;24,445;69,29;68,485;68,3625;0;1;0;0;0;0;0;0;0;0;0
19;1483;31,91285714;13,25601191;25,24166667;780,7045;32,3130298;30,12;33,1575;25,89;23,375;83,73;76,51;68,485;0;0;1;0;0;0;0;0;0;0;0
17;1484;31,94428571;10,78220238;18,461875;771,598;29,66500599;28,61640673;31,6325;24,64;22,45687602;84,105;83,9175;76,51;0;0;0;1;0;0;0;0;0;0;0
21;1485;31,96428571;10,54505952;19,74805556;682,092;30,09433775;29,1770309;29,36820337;25,09;22,69942495;80,51;82,3075;83,9175;0;0;0;0;1;0;0;0;0;0;0
10;1486;31,97285714;11,85571429;18,86666667;587,992;21,86496991;30,2897758;28,89671882;25,15;23,27500026;81,885;81,1975;82,3075;0;0;0;0;0;1;0;0;0;0;0
10;1487;31,98142857;12,52678571;21,44673611;927,011;18,2787996;29,96463308;29,73340335;25,51;23,073438;83,395;82,64;81,1975;0;0;0;0;0;0;0;0;0;0;0
4;1488;31,97142857;12,88434524;19,07041667;900,031;22,62525045;30,565;30,12720444;25,93;22,58;82,635;83,015;82,64;1;0;0;0;0;0;0;0;0;0;0
8;1489;31,95285714;13,77892857;17,10013889;715,6255;24,6684375;30,14;30,26481654;26,44;23,76;80,48;81,5575;83,015;0;1;0;0;0;0;0;0;0;0;0
21;1490;31,91571429;14,55815476;17,61520834;809,0945;29,849375;32,05;30,3525;27,37;23,34;72,275;76,3775;81,5575;0;0;1;0;0;0;0;0;0;0;0
15;1491;31,86;15,63440476;17,04347222;802,2775;31,11197917;33,935;31,095;27,92;22,9;69,205;70,74;76,3775;0;0;0;1;0;0;0;0;0;0;0
22;1492;31,78714286;15,79928571;14,19319445;707,497;34,21833333;34,495;32,9925;28,34;23,85;67,42;68,3125;70,74;0;0;0;0;1;0;0;0;0;0;0
9;1493;31,69;15,58035714;11,19013889;638,3855;31,746875;34,17;34,215;28,46;24,875;69,08;68,25;68,3125;0;0;0;0;0;1;0;0;0;0;0
14;1494;31,57142857;15,24797619;16,95263889;990,41175;28,53375;33,55;34,3325;28,61;24,975;69,255;69,1675;68,25;0;0;0;0;0;0;0;0;0;0;0
13;1495;31,42857143;12,46053571;18,70854167;870,46725;25,26479167;31,975;33,86;27,73;23,87;72,785;71,02;69,1675;1;0;0;0;0;0;0;0;0;0;0
12;1496;31,25142857;13,23437371;14,90121981;780,8040258;24,25857322;33,88;32,7625;28,25;23,515;71,575;72,18;71,02;0;1;0;0;0;0;0;0;0;0;0
9;1497;31,05285714;13,72041667;14,80944445;767,60825;24,8815625;35,14;32,9275;28,89;24,895;68,64;70,1075;72,18;0;0;1;0;0;0;0;0;0;0;0
11;1498;30,81857143;12,6697619;14,66196385;704,8977668;24,35895833;34,405;34,51;28,76;24,825;68,21;68,425;70,1075;0;0;0;1;0;0;0;0;0;0;0
16;1499;30,55571429;13,87065476;14,0425;653,6135;25,4321875;33,645;34,7725;28,53;24,625;69,84;69,025;68,425;0;0;0;0;1;0;0;0;0;0;0
11;1500;30,26285714;13,18267857;10,70979167;437,96075;28,78885417;34,88303274;34,025;28,65;24,255;69,595;69,7175;69,025;0;0;0;0;0;1;0;0;0;0;0
10;1501;29,94571429;14,38952381;14,29819444;879,62025;25,92291667;33,555;34,26401637;28,31;24,63;72,035;70,815;69,7175;0;0;0;0;0;0;0;0;0;0;0
4;1502;29,62142857;15,32662526;15,36092995;894,6669571;25,2225064;33,715;34,21901637;28,6;25,255;70,005;71,02;70,815;1;0;0;0;0;0;0;0;0;0;0
12;1503;29,29285714;15,67744048;15,55690025;745,8365;24,66375;32,44;33,635;28,03;24,515;69,885;69,945;71,02;0;1;0;0;0;0;0;0;0;0;0
23;1504;28,97428571;15,86708333;16,62201389;694,7105;28,2075;35,06;33,0775;27,9;23,84;65,51;67,6975;69,945;0;0;1;0;0;0;0;0;0;0;0
6;1505;28,66571429;12,60416667;27,26819444;956,803;32,02177083;27,945;33,75;25,13;22,81;80,68;73,095;67,6975;0;0;0;1;0;0;0;0;0;0;0
8;1506;28,38285714;14,70785714;21,83979167;725,0095;24,63729167;32,69;31,5025;27,03;23,11;76,64;78,66;73,095;0;0;0;0;1;0;0;0;0;0;0
11;1507;28,13142857;14,53523809;15,19472222;585,7025;28,3190625;32,23;30,3175;27,64;23,865;73,87;75,255;78,66;0;0;0;0;0;1;0;0;0;0;0
3;1508;27,92;14,32372671;22,28511995;1113,55693;22,83129566;31,15;32,46;26,96;23,46;76,74;75,305;75,255;0;0;0;0;0;0;0;0;0;0;0
8;1509;29,19428571;13,80702381;23,17125;946,66725;23,731875;31,565;31,69;26,91;22,895;77,34;77,04;75,305;1;0;0;0;0;0;0;0;0;0;0
11;1510;31,52142857;13,53773809;23,919375;873,03725;21,1471875;30,93667651;31,3575;26,67;23,48;76,575;76,9575;77,04;0;1;0;0;0;0;0;0;0;0;0
